round_id,turn_index,player_id,player_name,model_name,action,ending_stack,player_hand,pot_size,player_position,board_cards,simulation_index
1,11,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,Q♠ 4♣,20,1,3♣ Q♦ K♦ 6♠,3
1,12,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,Q♠ 4♣,20,1,3♣ Q♦ K♦ 6♠,3
1,13,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,5♦ T♣,20,2,3♣ Q♦ K♦ 6♠,3
1,14,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,5♦ T♣,20,2,3♣ Q♦ K♦ 6♠ 6♥,3
1,15,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,Q♠ 4♣,20,1,3♣ Q♦ K♦ 6♠ 6♥,3
1,16,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,Q♠ 4♣,20,1,3♣ Q♦ K♦ 6♠ 6♥,3
1,17,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,5♦ T♣,20,2,3♣ Q♦ K♦ 6♠ 6♥,3
1,18,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,5♦ T♣,20,2,3♣ Q♦ K♦ 6♠ 6♥,3
1,19,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,WINNER,1010,Q♠ 4♣,20,1,3♣ Q♦ K♦ 6♠ 6♥,3
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,2♦ K♠,15,3,,4
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,990,2♦ K♠,25,3,,4
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,A♥ 8♥,25,1,,4
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,990,A♥ 8♥,30,1,,4
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,4♦ A♣,30,2,,4
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,4♦ A♣,30,2,J♠ A♠ 9♣,4
1,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,A♥ 8♥,30,1,J♠ A♠ 9♣,4
1,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,A♥ 8♥,30,1,J♠ A♠ 9♣,4
1,9,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,4♦ A♣,30,2,J♠ A♠ 9♣,4
1,10,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,4♦ A♣,30,2,J♠ A♠ 9♣,4
1,11,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,2♦ K♠,30,3,J♠ A♠ 9♣,4
1,12,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,990,2♦ K♠,30,3,J♠ A♠ 9♣ J♣,4
1,13,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,A♥ 8♥,30,1,J♠ A♠ 9♣ J♣,4
1,14,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,A♥ 8♥,30,1,J♠ A♠ 9♣ J♣,4
1,15,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,4♦ A♣,30,2,J♠ A♠ 9♣ J♣,4
1,16,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,4♦ A♣,30,2,J♠ A♠ 9♣ J♣,4
1,17,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,2♦ K♠,30,3,J♠ A♠ 9♣ J♣,4
1,18,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,RAISE_30,960,2♦ K♠,60,3,J♠ A♠ 9♣ J♣,4
1,19,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,A♥ 8♥,60,1,J♠ A♠ 9♣ J♣,4
1,20,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,960,A♥ 8♥,90,1,J♠ A♠ 9♣ J♣,4
1,21,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,4♦ A♣,90,2,J♠ A♠ 9♣ J♣,4
1,22,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CALL,960,4♦ A♣,120,2,J♠ A♠ 9♣ J♣ 3♦,4
1,23,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,960,A♥ 8♥,120,1,J♠ A♠ 9♣ J♣ 3♦,4
1,24,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,960,A♥ 8♥,120,1,J♠ A♠ 9♣ J♣ 3♦,4
1,25,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,960,4♦ A♣,120,2,J♠ A♠ 9♣ J♣ 3♦,4
1,26,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,960,4♦ A♣,120,2,J♠ A♠ 9♣ J♣ 3♦,4
1,27,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,960,2♦ K♠,120,3,J♠ A♠ 9♣ J♣ 3♦,4
1,28,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,960,2♦ K♠,120,3,J♠ A♠ 9♣ J♣ 3♦,4
1,29,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,WINNER,1020,4♦ A♣,120,2,J♠ A♠ 9♣ J♣ 3♦,4
1,30,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,WINNER,1020,A♥ 8♥,120,1,J♠ A♠ 9♣ J♣ 3♦,4
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,T♥ Q♥,15,3,,5
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,990,T♥ Q♥,25,3,,5
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,3♥ 4♠,25,1,,5
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,990,3♥ 4♠,30,1,,5
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,5♠ 6♥,30,2,,5
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_20,970,5♠ 6♥,50,2,,5
1,7,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,T♥ Q♥,50,3,,5
1,8,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,970,T♥ Q♥,70,3,,5
1,9,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,3♥ 4♠,70,1,,5
1,10,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,FOLD,990,3♥ 4♠,70,1,5♣ Q♠ 3♠,5
1,11,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,970,5♠ 6♥,70,2,5♣ Q♠ 3♠,5
1,12,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,970,5♠ 6♥,70,2,5♣ Q♠ 3♠,5
1,13,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,970,T♥ Q♥,70,3,5♣ Q♠ 3♠,5
1,14,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,970,T♥ Q♥,70,3,5♣ Q♠ 3♠ 6♦,5
1,15,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,970,5♠ 6♥,70,2,5♣ Q♠ 3♠ 6♦,5
1,16,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_30,940,5♠ 6♥,100,2,5♣ Q♠ 3♠ 6♦,5
1,17,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,970,T♥ Q♥,100,3,5♣ Q♠ 3♠ 6♦,5
1,18,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,940,T♥ Q♥,130,3,5♣ Q♠ 3♠ 6♦ J♣,5
1,19,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,940,5♠ 6♥,130,2,5♣ Q♠ 3♠ 6♦ J♣,5
1,20,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,940,5♠ 6♥,130,2,5♣ Q♠ 3♠ 6♦ J♣,5
1,21,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,940,T♥ Q♥,130,3,5♣ Q♠ 3♠ 6♦ J♣,5
1,22,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,940,T♥ Q♥,130,3,5♣ Q♠ 3♠ 6♦ J♣,5
1,23,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,WINNER,1070,5♠ 6♥,130,2,5♣ Q♠ 3♠ 6♦ J♣,5
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,Q♦ 2♣,15,3,,6
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,FOLD,1000,Q♦ 2♣,15,3,,6
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,7♦ 4♠,15,1,,6
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,990,7♦ 4♠,20,1,,6
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,6♠ J♠,20,2,,6
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,6♠ J♠,20,2,J♣ 4♣ T♠,6
1,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,7♦ 4♠,20,1,J♣ 4♣ T♠,6
1,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,7♦ 4♠,20,1,J♣ 4♣ T♠,6
1,9,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,6♠ J♠,20,2,J♣ 4♣ T♠,6
1,10,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,6♠ J♠,20,2,J♣ 4♣ T♠ 9♥,6
1,11,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,7♦ 4♠,20,1,J♣ 4♣ T♠ 9♥,6
1,12,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,7♦ 4♠,20,1,J♣ 4♣ T♠ 9♥,6
1,13,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,6♠ J♠,20,2,J♣ 4♣ T♠ 9♥,6
1,14,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,6♠ J♠,20,2,J♣ 4♣ T♠ 9♥ 2♠,6
1,15,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,7♦ 4♠,20,1,J♣ 4♣ T♠ 9♥ 2♠,6
1,16,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,7♦ 4♠,20,1,J♣ 4♣ T♠ 9♥ 2♠,6
1,17,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,6♠ J♠,20,2,J♣ 4♣ T♠ 9♥ 2♠,6
2,1,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,Q♣ 4♠,15,3,,6
2,2,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,980,Q♣ 4♠,25,3,,6
2,3,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1005,K♣ T♣,25,1,,6
2,4,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CALL,1000,K♣ T♣,30,1,,6
2,5,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,K♠ K♦,30,2,,6
2,6,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,RAISE_40,950,K♠ K♦,70,2,,6
2,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,980,Q♣ 4♠,70,3,,6
2,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,RAISE_60,880,Q♣ 4♠,170,3,,6
2,9,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1000,K♣ T♣,170,1,,6
2,10,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,FOLD,1000,K♣ T♣,170,1,,6
2,11,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,950,K♠ K♦,170,2,,6
2,12,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,890,K♠ K♦,230,2,9♥ 3♠ 3♣,6
2,13,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,890,K♠ K♦,230,2,9♥ 3♠ 3♣,6
2,14,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,890,K♠ K♦,230,2,9♥ 3♠ 3♣,6
2,15,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,880,Q♣ 4♠,230,3,9♥ 3♠ 3♣,6
2,16,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,880,Q♣ 4♠,230,3,9♥ 3♠ 3♣ J♠,6
2,17,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,890,K♠ K♦,230,2,9♥ 3♠ 3♣ J♠,6
2,18,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,890,K♠ K♦,230,2,9♥ 3♠ 3♣ J♠,6
2,19,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,880,Q♣ 4♠,230,3,9♥ 3♠ 3♣ J♠,6
2,20,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,880,Q♣ 4♠,230,3,9♥ 3♠ 3♣ J♠ Q♦,6
2,21,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,890,K♠ K♦,230,2,9♥ 3♠ 3♣ J♠ Q♦,6
2,22,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,890,K♠ K♦,230,2,9♥ 3♠ 3♣ J♠ Q♦,6
2,23,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,880,Q♣ 4♠,230,3,9♥ 3♠ 3♣ J♠ Q♦,6
2,24,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,880,Q♣ 4♠,230,3,9♥ 3♠ 3♣ J♠ Q♦,6
2,25,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,WINNER,1120,K♠ K♦,230,2,9♥ 3♠ 3♣ J♠ Q♦,6
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,3♥ K♠,15,3,,7
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,RAISE_25,965,3♥ K♠,50,3,,7
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,J♠ 3♦,50,1,,7
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,RAISE_60,905,J♠ 3♦,140,1,,7
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,3♣ 8♥,140,2,,7
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_120,785,3♣ 8♥,345,2,,7
1,7,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,965,3♥ K♠,345,3,,7
1,8,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,FOLD,965,3♥ K♠,345,3,,7
1,9,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,905,J♠ 3♦,345,1,,7
1,10,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,FOLD,905,J♠ 3♦,345,1,,7
1,11,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,WINNER,1130,3♣ 8♥,345,2,,7
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,J♠ 3♥,15,3,,8
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,FOLD,1000,J♠ 3♥,15,3,,8
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,Q♣ 3♦,15,1,,8
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,990,Q♣ 3♦,20,1,,8
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,4♣ Q♥,20,2,,8
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,4♣ Q♥,20,2,K♠ 4♥ 2♠,8
1,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,Q♣ 3♦,20,1,K♠ 4♥ 2♠,8
1,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,Q♣ 3♦,20,1,K♠ 4♥ 2♠,8
1,9,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,4♣ Q♥,20,2,K♠ 4♥ 2♠,8
1,10,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,4♣ Q♥,20,2,K♠ 4♥ 2♠ A♦,8
1,11,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,Q♣ 3♦,20,1,K♠ 4♥ 2♠ A♦,8
1,12,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,Q♣ 3♦,20,1,K♠ 4♥ 2♠ A♦,8
1,13,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,4♣ Q♥,20,2,K♠ 4♥ 2♠ A♦,8
1,14,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,4♣ Q♥,20,2,K♠ 4♥ 2♠ A♦ 2♣,8
1,15,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,Q♣ 3♦,20,1,K♠ 4♥ 2♠ A♦ 2♣,8
1,16,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,Q♣ 3♦,20,1,K♠ 4♥ 2♠ A♦ 2♣,8
