round_id,turn_index,player_id,player_name,model_name,action,ending_stack,player_hand,pot_size,player_position,board_cards,simulation_index
1,20,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,4♠ 3♥,30,1,3♦ 5♠ K♥ 7♣ K♣,1
1,21,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,T♥ J♣,30,2,3♦ 5♠ K♥ 7♣ K♣,1
1,22,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,T♥ J♣,30,2,3♦ 5♠ K♥ 7♣ K♣,1
1,23,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,A♦ T♦,30,3,3♦ 5♠ K♥ 7♣ K♣,1
1,24,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,990,A♦ T♦,30,3,3♦ 5♠ K♥ 7♣ K♣,1
1,25,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,WINNER,1020,4♠ 3♥,30,1,3♦ 5♠ K♥ 7♣ K♣,1
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,K♠ 2♥,15,3,,2
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,FOLD,1000,K♠ 2♥,15,3,,2
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,2♠ 4♠,15,1,,2
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,990,2♠ 4♠,20,1,,2
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,3♠ Q♣,20,2,,2
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,3♠ Q♣,20,2,T♥ A♣ Q♦,2
1,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,2♠ 4♠,20,1,T♥ A♣ Q♦,2
1,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,2♠ 4♠,20,1,T♥ A♣ Q♦,2
1,9,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,3♠ Q♣,20,2,T♥ A♣ Q♦,2
1,10,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,3♠ Q♣,20,2,T♥ A♣ Q♦ 9♠,2
1,11,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,2♠ 4♠,20,1,T♥ A♣ Q♦ 9♠,2
1,12,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,2♠ 4♠,20,1,T♥ A♣ Q♦ 9♠,2
1,13,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,3♠ Q♣,20,2,T♥ A♣ Q♦ 9♠,2
1,14,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,3♠ Q♣,20,2,T♥ A♣ Q♦ 9♠ 4♣,2
1,15,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,2♠ 4♠,20,1,T♥ A♣ Q♦ 9♠ 4♣,2
1,16,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,2♠ 4♠,20,1,T♥ A♣ Q♦ 9♠ 4♣,2
1,17,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,3♠ Q♣,20,2,T♥ A♣ Q♦ 9♠ 4♣,2
2,1,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,Q♥ T♥,15,3,,2
2,2,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,980,Q♥ T♥,25,3,,2
2,3,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1005,4♥ 4♣,25,1,,2
2,4,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_20,980,4♥ 4♣,50,1,,2
2,5,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,8♠ 4♦,50,2,,2
2,6,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,FOLD,990,8♠ 4♦,50,2,,2
2,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,980,Q♥ T♥,50,3,,2
2,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,RAISE_40,920,Q♥ T♥,110,3,,2
2,9,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,980,4♥ 4♣,110,1,,2
2,10,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CALL,940,4♥ 4♣,150,1,5♥ 3♠ 3♥,2
2,11,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,940,4♥ 4♣,150,1,5♥ 3♠ 3♥,2
2,12,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,940,4♥ 4♣,150,1,5♥ 3♠ 3♥,2
2,13,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,920,Q♥ T♥,150,3,5♥ 3♠ 3♥,2
2,14,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,920,Q♥ T♥,150,3,5♥ 3♠ 3♥ 3♦,2
2,15,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,940,4♥ 4♣,150,1,5♥ 3♠ 3♥ 3♦,2
2,16,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,940,4♥ 4♣,150,1,5♥ 3♠ 3♥ 3♦,2
2,17,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,920,Q♥ T♥,150,3,5♥ 3♠ 3♥ 3♦,2
2,18,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,920,Q♥ T♥,150,3,5♥ 3♠ 3♥ 3♦ 5♣,2
2,19,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,940,4♥ 4♣,150,1,5♥ 3♠ 3♥ 3♦ 5♣,2
2,20,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,940,4♥ 4♣,150,1,5♥ 3♠ 3♥ 3♦ 5♣,2
2,21,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,920,Q♥ T♥,150,3,5♥ 3♠ 3♥ 3♦ 5♣,2
3,1,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1015,8♣ 5♥,15,3,,2
3,2,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,FOLD,1015,8♣ 5♥,15,3,,2
3,3,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,985,Q♣ A♣,15,1,,2
3,4,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,980,Q♣ A♣,20,1,,2
3,5,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,985,5♣ 5♦,20,2,,2
3,6,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,985,5♣ 5♦,20,2,9♦ Q♠ 5♠,2
3,7,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,980,Q♣ A♣,20,1,9♦ Q♠ 5♠,2
3,8,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,980,Q♣ A♣,20,1,9♦ Q♠ 5♠,2
3,9,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,985,5♣ 5♦,20,2,9♦ Q♠ 5♠,2
3,10,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,985,5♣ 5♦,20,2,9♦ Q♠ 5♠ 2♥,2
3,11,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,980,Q♣ A♣,20,1,9♦ Q♠ 5♠ 2♥,2
3,12,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,980,Q♣ A♣,20,1,9♦ Q♠ 5♠ 2♥,2
3,13,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,985,5♣ 5♦,20,2,9♦ Q♠ 5♠ 2♥,2
3,14,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,985,5♣ 5♦,20,2,9♦ Q♠ 5♠ 2♥ K♣,2
3,15,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,980,Q♣ A♣,20,1,9♦ Q♠ 5♠ 2♥ K♣,2
3,16,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,RAISE_50,930,Q♣ A♣,70,1,9♦ Q♠ 5♠ 2♥ K♣,2
3,17,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,985,5♣ 5♦,70,2,9♦ Q♠ 5♠ 2♥ K♣,2
4,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,930,8♥ Q♦,15,3,,2
4,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,920,8♥ Q♦,25,3,,2
4,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,1050,3♦ T♠,25,1,,2
4,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,1045,3♦ T♠,30,1,,2
4,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1005,K♦ J♦,30,2,,2
4,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,1005,K♦ J♦,30,2,J♥ T♦ K♥,2
4,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,1045,3♦ T♠,30,1,J♥ T♦ K♥,2
4,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,RAISE_25,1020,3♦ T♠,55,1,J♥ T♦ K♥,2
4,9,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1005,K♦ J♦,55,2,J♥ T♦ K♥,2
4,10,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_50,930,K♦ J♦,130,2,J♥ T♦ K♥,2
4,11,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,920,8♥ Q♦,130,3,J♥ T♦ K♥,2
4,12,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,845,8♥ Q♦,205,3,J♥ T♦ K♥,2
4,13,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,1020,3♦ T♠,205,1,J♥ T♦ K♥,2
4,14,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,RAISE_75,895,3♦ T♠,330,1,J♥ T♦ K♥,2
4,15,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,930,K♦ J♦,330,2,J♥ T♦ K♥,2
4,16,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CALL,855,K♦ J♦,405,2,J♥ T♦ K♥,2
4,17,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,845,8♥ Q♦,405,3,J♥ T♦ K♥,2
4,18,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,770,8♥ Q♦,480,3,J♥ T♦ K♥ 4♦,2
4,19,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,895,3♦ T♠,480,1,J♥ T♦ K♥ 4♦,2
4,20,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,895,3♦ T♠,480,1,J♥ T♦ K♥ 4♦,2
4,21,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,855,K♦ J♦,480,2,J♥ T♦ K♥ 4♦,2
4,22,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,855,K♦ J♦,480,2,J♥ T♦ K♥ 4♦,2
4,23,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,770,8♥ Q♦,480,3,J♥ T♦ K♥ 4♦,2
4,24,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,770,8♥ Q♦,480,3,J♥ T♦ K♥ 4♦ 4♥,2
4,25,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,895,3♦ T♠,480,1,J♥ T♦ K♥ 4♦ 4♥,2
4,26,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,895,3♦ T♠,480,1,J♥ T♦ K♥ 4♦ 4♥,2
4,27,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,855,K♦ J♦,480,2,J♥ T♦ K♥ 4♦ 4♥,2
4,28,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,855,K♦ J♦,480,2,J♥ T♦ K♥ 4♦ 4♥,2
4,29,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,770,8♥ Q♦,480,3,J♥ T♦ K♥ 4♦ 4♥,2
4,30,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,770,8♥ Q♦,480,3,J♥ T♦ K♥ 4♦ 4♥,2
4,31,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,WINNER,1335,K♦ J♦,480,2,J♥ T♦ K♥ 4♦ 4♥,2
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,4♣ J♠,15,3,,3
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,990,4♣ J♠,25,3,,3
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,7♣ 3♠,25,1,,3
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,990,7♣ 3♠,30,1,,3
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,5♣ 9♦,30,2,,3
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,5♣ 9♦,30,2,3♣ 3♦ T♦,3
1,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,7♣ 3♠,30,1,3♣ 3♦ T♦,3
1,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,7♣ 3♠,30,1,3♣ 3♦ T♦,3
1,9,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,5♣ 9♦,30,2,3♣ 3♦ T♦,3
1,10,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,5♣ 9♦,30,2,3♣ 3♦ T♦,3
1,11,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,4♣ J♠,30,3,3♣ 3♦ T♦,3
1,12,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,990,4♣ J♠,30,3,3♣ 3♦ T♦ 5♥,3
1,13,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,7♣ 3♠,30,1,3♣ 3♦ T♦ 5♥,3
1,14,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,7♣ 3♠,30,1,3♣ 3♦ T♦ 5♥,3
1,15,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,5♣ 9♦,30,2,3♣ 3♦ T♦ 5♥,3
1,16,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,5♣ 9♦,30,2,3♣ 3♦ T♦ 5♥,3
1,17,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,4♣ J♠,30,3,3♣ 3♦ T♦ 5♥,3
1,18,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,990,4♣ J♠,30,3,3♣ 3♦ T♦ 5♥ 6♥,3
1,19,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,7♣ 3♠,30,1,3♣ 3♦ T♦ 5♥ 6♥,3
1,20,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,7♣ 3♠,30,1,3♣ 3♦ T♦ 5♥ 6♥,3
1,21,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,5♣ 9♦,30,2,3♣ 3♦ T♦ 5♥ 6♥,3
1,22,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,5♣ 9♦,30,2,3♣ 3♦ T♦ 5♥ 6♥,3
1,23,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,4♣ J♠,30,3,3♣ 3♦ T♦ 5♥ 6♥,3
1,24,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,990,4♣ J♠,30,3,3♣ 3♦ T♦ 5♥ 6♥,3
1,25,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,WINNER,1020,7♣ 3♠,30,1,3♣ 3♦ T♦ 5♥ 6♥,3
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,9♠ Q♣,15,3,,4
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,990,9♠ Q♣,25,3,,4
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,4♥ T♦,25,1,,4
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,990,4♥ T♦,30,1,,4
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,7♥ 3♥,30,2,,4
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,7♥ 3♥,30,2,T♠ J♦ 4♠,4
1,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,4♥ T♦,30,1,T♠ J♦ 4♠,4
1,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,4♥ T♦,30,1,T♠ J♦ 4♠,4
1,9,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,7♥ 3♥,30,2,T♠ J♦ 4♠,4
1,10,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,7♥ 3♥,30,2,T♠ J♦ 4♠,4
1,11,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,9♠ Q♣,30,3,T♠ J♦ 4♠,4
1,12,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,990,9♠ Q♣,30,3,T♠ J♦ 4♠ J♣,4
1,13,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,4♥ T♦,30,1,T♠ J♦ 4♠ J♣,4
1,14,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,4♥ T♦,30,1,T♠ J♦ 4♠ J♣,4
1,15,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,7♥ 3♥,30,2,T♠ J♦ 4♠ J♣,4
1,16,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,7♥ 3♥,30,2,T♠ J♦ 4♠ J♣,4
1,17,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,9♠ Q♣,30,3,T♠ J♦ 4♠ J♣,4
1,18,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,990,9♠ Q♣,30,3,T♠ J♦ 4♠ J♣ Q♦,4
1,19,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,4♥ T♦,30,1,T♠ J♦ 4♠ J♣ Q♦,4
1,20,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,4♥ T♦,30,1,T♠ J♦ 4♠ J♣ Q♦,4
1,21,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,7♥ 3♥,30,2,T♠ J♦ 4♠ J♣ Q♦,4
1,22,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,7♥ 3♥,30,2,T♠ J♦ 4♠ J♣ Q♦,4
1,23,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,9♠ Q♣,30,3,T♠ J♦ 4♠ J♣ Q♦,4
1,24,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,1020,9♠ Q♣,30,3,T♠ J♦ 4♠ J♣ Q♦,4
1,25,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,WINNER,1020,9♠ Q♣,30,3,T♠ J♦ 4♠ J♣ Q♦,4
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,8♦ K♥,15,3,,5
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,RAISE_30,960,8♦ K♥,55,3,,5
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,9♦ 6♣,55,1,,5
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,RAISE_110,850,9♦ 6♣,200,1,,5
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,9♣ K♣,200,2,,5
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_200,650,9♣ K♣,540,2,,5
1,7,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,960,8♦ K♥,540,3,,5
1,8,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,650,8♦ K♥,850,3,,5
1,9,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,850,9♦ 6♣,850,1,,5
1,10,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,FOLD,850,9♦ 6♣,850,1,A♠ A♦ J♠,5
1,11,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,650,9♣ K♣,850,2,A♠ A♦ J♠,5
1,12,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,650,9♣ K♣,850,2,A♠ A♦ J♠,5
1,13,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,650,8♦ K♥,850,3,A♠ A♦ J♠,5
1,14,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,RAISE_200,450,8♦ K♥,1050,3,A♠ A♦ J♠,5
